,average_weight,minage,predicted_average_rating
2600,0.0,10.0,5.37659799695
2601,0.0,10.0,5.37659799695
2602,0.0,0.0,5.07621521032
2603,2.0,12.0,6.36378474689
2604,0.0,0.0,5.07621521032
2605,0.0,9.0,5.34655971829
2606,0.0,0.0,5.07621521032
2607,0.0,8.0,5.31652143962
2608,0.0,0.0,5.07621521032
2609,0.0,0.0,5.07621521032
2610,0.0,0.0,5.07621521032
2611,0.0,0.0,5.07621521032
2612,0.0,10.0,5.37659799695
2613,0.0,0.0,5.07621521032
2614,0.0,8.0,5.31652143962
2615,0.0,8.0,5.31652143962
2616,0.0,10.0,5.37659799695
2617,0.0,9.0,5.34655971829
2618,0.0,0.0,5.07621521032
2619,0.0,12.0,5.43667455428
2620,0.0,4.0,5.19636832497
2621,0.0,4.0,5.19636832497
2622,0.0,0.0,5.07621521032
2623,0.0,6.0,5.2564448823
2624,0.0,0.0,5.07621521032
2625,0.0,0.0,5.07621521032
2626,0.0,8.0,5.31652143962
2627,0.0,6.0,5.2564448823
2628,0.0,10.0,5.37659799695
2629,0.0,0.0,5.07621521032
2630,0.0,6.0,5.2564448823
2631,0.0,8.0,5.31652143962
2632,0.0,13.0,5.46671283294
2633,0.0,0.0,5.07621521032
2634,0.0,10.0,5.37659799695
2635,0.0,0.0,5.07621521032
2636,0.0,0.0,5.07621521032
2637,0.0,10.0,5.37659799695
2638,0.0,12.0,5.43667455428
2639,0.0,12.0,5.43667455428
2640,0.0,0.0,5.07621521032
2641,0.0,3.0,5.16633004631
2642,0.0,6.0,5.2564448823
2643,0.0,5.0,5.22640660363
2644,0.0,0.0,5.07621521032
2645,0.0,0.0,5.07621521032
2646,0.0,0.0,5.07621521032
2647,0.0,0.0,5.07621521032
2648,0.0,7.0,5.28648316096
2649,0.0,0.0,5.07621521032
2650,0.0,6.0,5.2564448823
2651,0.0,0.0,5.07621521032
2652,0.0,10.0,5.37659799695
2653,0.0,0.0,5.07621521032
2654,0.0,8.0,5.31652143962
2655,0.0,14.0,5.4967511116
2656,0.0,0.0,5.07621521032
2657,2.0,8.0,6.24363163224
2658,0.0,12.0,5.43667455428
2659,0.0,18.0,5.61690422626
2660,0.0,10.0,5.37659799695
2661,0.0,8.0,5.31652143962
2662,0.0,12.0,5.43667455428
2663,0.0,10.0,5.37659799695
2664,0.0,0.0,5.07621521032
2665,0.0,0.0,5.07621521032
2666,0.0,8.0,5.31652143962
2667,0.0,0.0,5.07621521032
2668,0.0,8.0,5.31652143962
2669,0.0,0.0,5.07621521032
2670,0.0,0.0,5.07621521032
2671,0.0,10.0,5.37659799695
2672,0.0,0.0,5.07621521032
2673,0.0,8.0,5.31652143962
2674,0.0,0.0,5.07621521032
2675,2.0,10.0,6.30370818956
2676,3.0,12.0,6.8273398432
2677,0.0,8.0,5.31652143962
2678,0.0,0.0,5.07621521032
2679,0.0,0.0,5.07621521032
2680,0.0,0.0,5.07621521032
2681,0.0,11.0,5.40663627561
2682,0.0,10.0,5.37659799695
2683,0.0,6.0,5.2564448823
2684,0.0,10.0,5.37659799695
2685,0.0,10.0,5.37659799695
2686,0.0,18.0,5.61690422626
2687,0.0,0.0,5.07621521032
2688,0.0,0.0,5.07621521032
2689,0.0,10.0,5.37659799695
2690,0.0,8.0,5.31652143962
2691,0.0,18.0,5.61690422626
2692,0.0,18.0,5.61690422626
2693,0.0,18.0,5.61690422626
2694,0.0,18.0,5.61690422626
2695,0.0,18.0,5.61690422626
2696,0.0,18.0,5.61690422626
2697,0.0,18.0,5.61690422626
2698,0.0,0.0,5.07621521032
2699,0.0,0.0,5.07621521032
2700,0.0,7.0,5.28648316096
2701,0.0,7.0,5.28648316096
2702,0.0,7.0,5.28648316096
2703,0.0,7.0,5.28648316096
2704,0.0,5.0,5.22640660363
2705,0.0,6.0,5.2564448823
2706,1.0,0.0,5.53977030662
2707,0.0,12.0,5.43667455428
2708,0.0,0.0,5.07621521032
2709,0.0,0.0,5.07621521032
2710,0.0,8.0,5.31652143962
2711,0.0,6.0,5.2564448823
2712,0.0,10.0,5.37659799695
2713,0.0,0.0,5.07621521032
2714,0.0,0.0,5.07621521032
2715,0.0,18.0,5.61690422626
2716,0.0,8.0,5.31652143962
2717,0.0,0.0,5.07621521032
2718,0.0,0.0,5.07621521032
2719,0.0,0.0,5.07621521032
2720,0.0,5.0,5.22640660363
2721,1.0,0.0,5.53977030662
2722,0.0,7.0,5.28648316096
2723,0.0,0.0,5.07621521032
2724,0.0,0.0,5.07621521032
2725,0.0,7.0,5.28648316096
2726,0.0,12.0,5.43667455428
2727,0.0,4.0,5.19636832497
2728,0.0,8.0,5.31652143962
2729,0.0,4.0,5.19636832497
2730,0.0,0.0,5.07621521032
2731,0.0,0.0,5.07621521032
2732,0.0,12.0,5.43667455428
2733,0.0,18.0,5.61690422626
2734,0.0,0.0,5.07621521032
2735,0.0,6.0,5.2564448823
2736,0.0,0.0,5.07621521032
2737,0.0,0.0,5.07621521032
2738,0.0,16.0,5.55682766893
2739,0.0,0.0,5.07621521032
2740,0.0,0.0,5.07621521032
2741,0.0,0.0,5.07621521032
2742,0.0,9.0,5.34655971829
2743,0.0,7.0,5.28648316096
2744,0.0,9.0,5.34655971829
2745,0.0,0.0,5.07621521032
2746,0.0,0.0,5.07621521032
2747,0.0,12.0,5.43667455428
2748,0.0,0.0,5.07621521032
2749,0.0,0.0,5.07621521032
2750,0.0,0.0,5.07621521032
2751,0.0,0.0,5.07621521032
2752,0.0,0.0,5.07621521032
2753,0.0,12.0,5.43667455428
2754,0.0,6.0,5.2564448823
2755,0.0,3.0,5.16633004631
2756,0.0,3.0,5.16633004631
2757,0.0,0.0,5.07621521032
2758,0.0,0.0,5.07621521032
2759,0.0,6.0,5.2564448823
2760,0.0,0.0,5.07621521032
2761,0.0,0.0,5.07621521032
2762,0.0,8.0,5.31652143962
2763,0.0,8.0,5.31652143962
2764,0.0,18.0,5.61690422626
2765,0.0,8.0,5.31652143962
2766,0.0,9.0,5.34655971829
2767,0.0,10.0,5.37659799695
2768,0.0,18.0,5.61690422626
2769,0.0,7.0,5.28648316096
2770,0.0,0.0,5.07621521032
2771,0.0,8.0,5.31652143962
2772,0.0,7.0,5.28648316096
2773,0.0,0.0,5.07621521032
2774,0.0,0.0,5.07621521032
2775,0.0,0.0,5.07621521032
2776,0.0,0.0,5.07621521032
2777,0.0,12.0,5.43667455428
2778,0.0,0.0,5.07621521032
2779,0.0,7.0,5.28648316096
2780,0.0,5.0,5.22640660363
2781,0.0,0.0,5.07621521032
2782,0.0,0.0,5.07621521032
2783,0.0,4.0,5.19636832497
2784,0.0,0.0,5.07621521032
2785,0.0,0.0,5.07621521032
2786,0.0,0.0,5.07621521032
2787,0.0,0.0,5.07621521032
2788,0.0,10.0,5.37659799695
2789,0.0,12.0,5.43667455428
2790,0.0,0.0,5.07621521032
2791,0.0,0.0,5.07621521032
2792,0.0,8.0,5.31652143962
2793,0.0,6.0,5.2564448823
2794,0.0,0.0,5.07621521032
2795,0.0,7.0,5.28648316096
2796,0.0,7.0,5.28648316096
2797,0.0,7.0,5.28648316096
2798,0.0,8.0,5.31652143962
2799,0.0,7.0,5.28648316096
2800,0.0,8.0,5.31652143962
2801,0.0,10.0,5.37659799695
2802,0.0,10.0,5.37659799695
2803,0.0,10.0,5.37659799695
2804,0.0,0.0,5.07621521032
2805,0.0,6.0,5.2564448823
2806,1.0,0.0,5.53977030662
2807,0.0,7.0,5.28648316096
2808,0.0,0.0,5.07621521032
2809,0.0,0.0,5.07621521032
2810,0.0,5.0,5.22640660363
2811,0.0,10.0,5.37659799695
2812,0.0,0.0,5.07621521032
2813,0.0,10.0,5.37659799695
2814,0.0,6.0,5.2564448823
2815,0.0,0.0,5.07621521032
2816,0.0,0.0,5.07621521032
2817,0.0,0.0,5.07621521032
2818,0.0,0.0,5.07621521032
2819,0.0,0.0,5.07621521032
2820,0.0,12.0,5.43667455428
2821,0.0,0.0,5.07621521032
2822,0.0,0.0,5.07621521032
2823,0.0,0.0,5.07621521032
2824,0.0,4.0,5.19636832497
2825,0.0,0.0,5.07621521032
2826,0.0,10.0,5.37659799695
2827,0.0,0.0,5.07621521032
2828,0.0,0.0,5.07621521032
2829,0.0,0.0,5.07621521032
2830,0.0,5.0,5.22640660363
2831,0.0,4.0,5.19636832497
2832,0.0,0.0,5.07621521032
2833,0.0,0.0,5.07621521032
2834,0.0,8.0,5.31652143962
2835,0.0,12.0,5.43667455428
2836,0.0,9.0,5.34655971829
2837,0.0,7.0,5.28648316096
2838,0.0,7.0,5.28648316096
2839,0.0,10.0,5.37659799695
2840,0.0,12.0,5.43667455428
2841,0.0,0.0,5.07621521032
2842,0.0,0.0,5.07621521032
2843,0.0,0.0,5.07621521032
2844,0.0,0.0,5.07621521032
2845,0.0,0.0,5.07621521032
2846,0.0,0.0,5.07621521032
2847,0.0,0.0,5.07621521032
2848,0.0,0.0,5.07621521032
2849,0.0,5.0,5.22640660363
2850,0.0,0.0,5.07621521032
2851,0.0,8.0,5.31652143962
2852,0.0,10.0,5.37659799695
2853,1.0,7.0,5.75003825727
2854,0.0,7.0,5.28648316096
2855,0.0,7.0,5.28648316096
2856,0.0,0.0,5.07621521032
2857,0.0,6.0,5.2564448823
2858,0.0,8.0,5.31652143962
2859,0.0,7.0,5.28648316096
2860,0.0,8.0,5.31652143962
2861,0.0,5.0,5.22640660363
2862,0.0,0.0,5.07621521032
2863,0.0,10.0,5.37659799695
2864,0.0,8.0,5.31652143962
2865,0.0,14.0,5.4967511116
2866,0.0,8.0,5.31652143962
2867,0.0,8.0,5.31652143962
2868,0.0,10.0,5.37659799695
2869,0.0,0.0,5.07621521032
2870,0.0,6.0,5.2564448823
2871,0.0,9.0,5.34655971829
2872,0.0,8.0,5.31652143962
2873,0.0,3.0,5.16633004631
2874,0.0,0.0,5.07621521032
2875,0.0,5.0,5.22640660363
2876,0.0,0.0,5.07621521032
2877,0.0,0.0,5.07621521032
2878,0.0,6.0,5.2564448823
2879,0.0,0.0,5.07621521032
2880,0.0,5.0,5.22640660363
2881,0.0,0.0,5.07621521032
2882,0.0,8.0,5.31652143962
2883,0.0,0.0,5.07621521032
2884,0.0,0.0,5.07621521032
2885,0.0,8.0,5.31652143962
2886,0.0,8.0,5.31652143962
2887,0.0,0.0,5.07621521032
2888,0.0,0.0,5.07621521032
2889,0.0,7.0,5.28648316096
2890,0.0,8.0,5.31652143962
2891,0.0,12.0,5.43667455428
2892,0.0,5.0,5.22640660363
2893,0.0,6.0,5.2564448823
2894,0.0,4.0,5.19636832497
2895,0.0,0.0,5.07621521032
2896,0.0,0.0,5.07621521032
2897,0.0,6.0,5.2564448823
2898,0.0,2.0,5.13629176764
2899,0.0,3.0,5.16633004631
2900,0.0,3.0,5.16633004631
2901,0.0,4.0,5.19636832497
2902,0.0,5.0,5.22640660363
2903,0.0,6.0,5.2564448823
2904,0.0,8.0,5.31652143962
2905,0.0,8.0,5.31652143962
2906,0.0,4.0,5.19636832497
2907,0.0,8.0,5.31652143962
2908,0.0,0.0,5.07621521032
2909,0.0,0.0,5.07621521032
2910,2.0,12.0,6.36378474689
2911,0.0,0.0,5.07621521032
2912,0.0,0.0,5.07621521032
2913,0.0,5.0,5.22640660363
2914,0.0,0.0,5.07621521032
2915,0.0,0.0,5.07621521032
2916,0.0,0.0,5.07621521032
2917,0.0,0.0,5.07621521032
2918,0.0,0.0,5.07621521032
2919,0.0,0.0,5.07621521032
2920,0.0,8.0,5.31652143962
2921,0.0,8.0,5.31652143962
2922,0.0,10.0,5.37659799695
2923,0.0,0.0,5.07621521032
2924,0.0,0.0,5.07621521032
2925,0.0,8.0,5.31652143962
2926,0.0,10.0,5.37659799695
2927,0.0,0.0,5.07621521032
2928,0.0,3.0,5.16633004631
2929,0.0,0.0,5.07621521032
2930,0.0,12.0,5.43667455428
2931,0.0,0.0,5.07621521032
2932,0.0,12.0,5.43667455428
2933,0.0,8.0,5.31652143962
2934,0.0,6.0,5.2564448823
2935,0.0,8.0,5.31652143962
2936,2.0,9.0,6.2736699109
2937,1.0,9.0,5.81011481459
2938,0.0,0.0,5.07621521032
2939,0.0,0.0,5.07621521032
2940,0.0,12.0,5.43667455428
2941,0.0,0.0,5.07621521032
2942,0.0,12.0,5.43667455428
2943,0.0,10.0,5.37659799695
2944,0.0,10.0,5.37659799695
2945,0.0,0.0,5.07621521032
2946,0.0,0.0,5.07621521032
2947,0.0,6.0,5.2564448823
2948,0.0,8.0,5.31652143962
2949,0.0,10.0,5.37659799695
2950,0.0,5.0,5.22640660363
2951,0.0,12.0,5.43667455428
2952,0.0,8.0,5.31652143962
2953,0.0,0.0,5.07621521032
2954,0.0,8.0,5.31652143962
2955,0.0,8.0,5.31652143962
2956,0.0,0.0,5.07621521032
2957,0.0,8.0,5.31652143962
2958,0.0,0.0,5.07621521032
2959,0.0,0.0,5.07621521032
2960,0.0,0.0,5.07621521032
2961,0.0,12.0,5.43667455428
2962,0.0,10.0,5.37659799695
2963,0.0,0.0,5.07621521032
2964,0.0,0.0,5.07621521032
2965,0.0,7.0,5.28648316096
2966,1.0,8.0,5.78007653593
2967,0.0,0.0,5.07621521032
2968,0.0,0.0,5.07621521032
2969,0.0,8.0,5.31652143962
2970,0.0,8.0,5.31652143962
2971,0.0,0.0,5.07621521032
2972,0.0,0.0,5.07621521032
2973,0.0,0.0,5.07621521032
2974,0.0,0.0,5.07621521032
2975,0.0,4.0,5.19636832497
2976,0.0,5.0,5.22640660363
2977,0.0,5.0,5.22640660363
2978,0.0,7.0,5.28648316096
2979,0.0,6.0,5.2564448823
2980,0.0,0.0,5.07621521032
2981,0.0,0.0,5.07621521032
2982,0.0,12.0,5.43667455428
2983,0.0,12.0,5.43667455428
2984,0.0,8.0,5.31652143962
2985,0.0,10.0,5.37659799695
2986,0.0,0.0,5.07621521032
2987,0.0,10.0,5.37659799695
2988,0.0,10.0,5.37659799695
2989,0.0,9.0,5.34655971829
2990,0.0,0.0,5.07621521032
2991,0.0,0.0,5.07621521032
2992,0.0,0.0,5.07621521032
2993,1.0,7.0,5.75003825727
2994,0.0,0.0,5.07621521032
2995,0.0,7.0,5.28648316096
2996,0.0,0.0,5.07621521032
2997,0.0,0.0,5.07621521032
2998,0.0,10.0,5.37659799695
2999,0.0,0.0,5.07621521032
3000,0.0,0.0,5.07621521032
3001,0.0,6.0,5.2564448823
3002,0.0,7.0,5.28648316096
3003,0.0,8.0,5.31652143962
3004,0.0,10.0,5.37659799695
3005,0.0,12.0,5.43667455428
3006,0.0,0.0,5.07621521032
3007,0.0,0.0,5.07621521032
3008,0.0,10.0,5.37659799695
3009,0.0,8.0,5.31652143962
3010,0.0,5.0,5.22640660363
3011,0.0,4.0,5.19636832497
3012,0.0,0.0,5.07621521032
3013,0.0,10.0,5.37659799695
3014,0.0,6.0,5.2564448823
3015,0.0,6.0,5.2564448823
3016,0.0,8.0,5.31652143962
3017,0.0,8.0,5.31652143962
3018,0.0,0.0,5.07621521032
3019,0.0,6.0,5.2564448823
3020,0.0,0.0,5.07621521032
3021,0.0,6.0,5.2564448823
3022,0.0,6.0,5.2564448823
3023,0.0,10.0,5.37659799695
3024,0.0,0.0,5.07621521032
3025,0.0,8.0,5.31652143962
3026,0.0,12.0,5.43667455428
3027,0.0,0.0,5.07621521032
3028,0.0,8.0,5.31652143962
3029,0.0,5.0,5.22640660363
3030,1.0,0.0,5.53977030662
3031,0.0,6.0,5.2564448823
3032,0.0,0.0,5.07621521032
3033,0.0,0.0,5.07621521032
3034,0.0,10.0,5.37659799695
3035,0.0,10.0,5.37659799695
3036,0.0,0.0,5.07621521032
3037,0.0,8.0,5.31652143962
3038,0.0,0.0,5.07621521032
3039,0.0,0.0,5.07621521032
3040,0.0,0.0,5.07621521032
3041,0.0,5.0,5.22640660363
3042,0.0,5.0,5.22640660363
3043,0.0,10.0,5.37659799695
3044,0.0,9.0,5.34655971829
3045,0.0,14.0,5.4967511116
3046,0.0,10.0,5.37659799695
3047,0.0,0.0,5.07621521032
3048,0.0,0.0,5.07621521032
3049,0.0,12.0,5.43667455428
3050,0.0,0.0,5.07621521032
3051,0.0,4.0,5.19636832497
3052,0.0,6.0,5.2564448823
3053,0.0,8.0,5.31652143962
3054,0.0,12.0,5.43667455428
3055,0.0,4.0,5.19636832497
3056,0.0,0.0,5.07621521032
3057,0.0,5.0,5.22640660363
3058,0.0,0.0,5.07621521032
3059,3.0,0.0,6.46688049924
3060,0.0,8.0,5.31652143962
3061,2.0,10.0,6.30370818956
3062,0.0,0.0,5.07621521032
3063,0.0,8.0,5.31652143962
3064,0.0,0.0,5.07621521032
3065,0.0,0.0,5.07621521032
3066,0.0,10.0,5.37659799695
3067,0.0,3.0,5.16633004631
3068,0.0,0.0,5.07621521032
3069,0.0,0.0,5.07621521032
3070,0.0,21.0,5.70701906225
3071,0.0,0.0,5.07621521032
3072,0.0,18.0,5.61690422626
3073,0.0,8.0,5.31652143962
3074,0.0,16.0,5.55682766893
3075,1.0,3.0,5.62988514261
3076,0.0,6.0,5.2564448823
3077,0.0,18.0,5.61690422626
3078,0.0,12.0,5.43667455428
3079,0.0,0.0,5.07621521032
3080,0.0,10.0,5.37659799695
3081,0.0,6.0,5.2564448823
3082,0.0,6.0,5.2564448823
3083,0.0,10.0,5.37659799695
3084,0.0,0.0,5.07621521032
3085,0.0,7.0,5.28648316096
3086,0.0,11.0,5.40663627561
3087,0.0,6.0,5.2564448823
3088,0.0,2.0,5.13629176764
3089,1.0,10.0,5.84015309326
3090,0.0,10.0,5.37659799695
3091,0.0,0.0,5.07621521032
3092,0.0,0.0,5.07621521032
3093,0.0,8.0,5.31652143962
3094,0.0,8.0,5.31652143962
3095,0.0,0.0,5.07621521032
3096,0.0,8.0,5.31652143962
3097,0.0,0.0,5.07621521032
3098,0.0,10.0,5.37659799695
3099,0.0,12.0,5.43667455428
3100,0.0,0.0,5.07621521032
3101,0.0,0.0,5.07621521032
3102,0.0,5.0,5.22640660363
3103,0.0,4.0,5.19636832497
3104,0.0,0.0,5.07621521032
3105,0.0,12.0,5.43667455428
3106,0.0,8.0,5.31652143962
3107,0.0,0.0,5.07621521032
3108,1.0,8.0,5.78007653593
3109,1.0,13.0,5.93026792925
3110,0.0,8.0,5.31652143962
3111,0.0,0.0,5.07621521032
3112,3.0,12.0,6.8273398432
3113,0.0,10.0,5.37659799695
3114,0.0,8.0,5.31652143962
3115,0.0,10.0,5.37659799695
3116,0.0,4.0,5.19636832497
3117,0.0,12.0,5.43667455428
3118,0.0,0.0,5.07621521032
3119,0.0,5.0,5.22640660363
3120,0.0,0.0,5.07621521032
3121,0.0,0.0,5.07621521032
3122,0.0,0.0,5.07621521032
3123,0.0,12.0,5.43667455428
3124,0.0,0.0,5.07621521032
3125,0.0,8.0,5.31652143962
3126,0.0,0.0,5.07621521032
3127,0.0,0.0,5.07621521032
3128,0.0,0.0,5.07621521032
3129,0.0,12.0,5.43667455428
3130,0.0,0.0,5.07621521032
3131,0.0,6.0,5.2564448823
3132,0.0,0.0,5.07621521032
3133,0.0,0.0,5.07621521032
3134,0.0,0.0,5.07621521032
3135,0.0,10.0,5.37659799695
3136,0.0,10.0,5.37659799695
3137,0.0,0.0,5.07621521032
3138,0.0,0.0,5.07621521032
3139,1.0,0.0,5.53977030662
3140,0.0,5.0,5.22640660363
3141,0.0,0.0,5.07621521032
3142,1.0,0.0,5.53977030662
3143,0.0,0.0,5.07621521032
3144,0.0,0.0,5.07621521032
3145,0.0,8.0,5.31652143962
3146,0.0,0.0,5.07621521032
3147,0.0,10.0,5.37659799695
3148,0.0,6.0,5.2564448823
3149,0.0,8.0,5.31652143962
3150,0.0,0.0,5.07621521032
3151,0.0,4.0,5.19636832497
3152,0.0,6.0,5.2564448823
3153,0.0,0.0,5.07621521032
3154,0.0,12.0,5.43667455428
3155,0.0,0.0,5.07621521032
3156,0.0,0.0,5.07621521032
3157,0.0,12.0,5.43667455428
3158,0.0,0.0,5.07621521032
3159,0.0,0.0,5.07621521032
3160,1.0,7.0,5.75003825727
3161,0.0,6.0,5.2564448823
3162,0.0,6.0,5.2564448823
3163,0.0,0.0,5.07621521032
3164,0.0,0.0,5.07621521032
3165,0.0,5.0,5.22640660363
3166,0.0,0.0,5.07621521032
3167,0.0,0.0,5.07621521032
3168,0.0,0.0,5.07621521032
3169,0.0,12.0,5.43667455428
3170,0.0,0.0,5.07621521032
3171,0.0,9.0,5.34655971829
3172,0.0,0.0,5.07621521032
3173,0.0,0.0,5.07621521032
3174,0.0,8.0,5.31652143962
3175,0.0,0.0,5.07621521032
3176,0.0,3.0,5.16633004631
3177,0.0,8.0,5.31652143962
3178,0.0,0.0,5.07621521032
3179,0.0,0.0,5.07621521032
3180,0.0,10.0,5.37659799695
3181,0.0,0.0,5.07621521032
3182,0.0,10.0,5.37659799695
3183,0.0,8.0,5.31652143962
3184,1.0,12.0,5.90022965058
3185,0.0,6.0,5.2564448823
3186,0.0,0.0,5.07621521032
3187,0.0,12.0,5.43667455428
3188,0.0,8.0,5.31652143962
3189,0.0,3.0,5.16633004631
3190,0.0,8.0,5.31652143962
3191,0.0,0.0,5.07621521032
3192,0.0,12.0,5.43667455428
3193,0.0,8.0,5.31652143962
3194,1.0,0.0,5.53977030662
3195,0.0,8.0,5.31652143962
3196,0.0,10.0,5.37659799695
3197,0.0,0.0,5.07621521032
3198,0.0,0.0,5.07621521032
3199,0.0,9.0,5.34655971829
3200,0.0,12.0,5.43667455428
3201,0.0,0.0,5.07621521032
3202,0.0,7.0,5.28648316096
3203,0.0,8.0,5.31652143962
3204,0.0,5.0,5.22640660363
3205,0.0,6.0,5.2564448823
3206,0.0,18.0,5.61690422626
3207,0.0,0.0,5.07621521032
3208,0.0,8.0,5.31652143962
3209,0.0,0.0,5.07621521032
3210,0.0,6.0,5.2564448823
3211,0.0,8.0,5.31652143962
3212,0.0,10.0,5.37659799695
3213,0.0,18.0,5.61690422626
3214,0.0,8.0,5.31652143962
3215,0.0,0.0,5.07621521032
3216,0.0,4.0,5.19636832497
3217,0.0,10.0,5.37659799695
3218,0.0,8.0,5.31652143962
3219,0.0,4.0,5.19636832497
3220,0.0,8.0,5.31652143962
3221,0.0,8.0,5.31652143962
3222,1.0,8.0,5.78007653593
3223,0.0,6.0,5.2564448823
3224,0.0,8.0,5.31652143962
3225,0.0,0.0,5.07621521032
3226,0.0,0.0,5.07621521032
3227,0.0,6.0,5.2564448823
3228,0.0,10.0,5.37659799695
3229,0.0,0.0,5.07621521032
3230,0.0,0.0,5.07621521032
3231,0.0,0.0,5.07621521032
3232,0.0,10.0,5.37659799695
3233,0.0,12.0,5.43667455428
3234,0.0,0.0,5.07621521032
3235,0.0,8.0,5.31652143962
3236,0.0,10.0,5.37659799695
3237,0.0,0.0,5.07621521032
3238,0.0,0.0,5.07621521032
3239,0.0,0.0,5.07621521032
3240,0.0,0.0,5.07621521032
3241,0.0,0.0,5.07621521032
3242,0.0,0.0,5.07621521032
3243,0.0,8.0,5.31652143962
3244,0.0,6.0,5.2564448823
3245,0.0,10.0,5.37659799695
3246,0.0,7.0,5.28648316096
3247,0.0,8.0,5.31652143962
3248,0.0,0.0,5.07621521032
3249,0.0,0.0,5.07621521032
3250,0.0,10.0,5.37659799695
3251,0.0,0.0,5.07621521032
3252,0.0,0.0,5.07621521032
3253,0.0,4.0,5.19636832497
3254,0.0,8.0,5.31652143962
3255,0.0,8.0,5.31652143962
3256,0.0,0.0,5.07621521032
3257,0.0,0.0,5.07621521032
3258,0.0,4.0,5.19636832497
3259,0.0,12.0,5.43667455428
3260,0.0,0.0,5.07621521032
3261,0.0,10.0,5.37659799695
3262,0.0,10.0,5.37659799695
3263,0.0,0.0,5.07621521032
3264,0.0,0.0,5.07621521032
3265,0.0,8.0,5.31652143962
3266,0.0,4.0,5.19636832497
3267,0.0,3.0,5.16633004631
3268,0.0,5.0,5.22640660363
3269,0.0,4.0,5.19636832497
3270,0.0,4.0,5.19636832497
3271,0.0,0.0,5.07621521032
3272,0.0,10.0,5.37659799695
3273,0.0,8.0,5.31652143962
3274,0.0,7.0,5.28648316096
3275,0.0,8.0,5.31652143962
3276,0.0,8.0,5.31652143962
3277,0.0,4.0,5.19636832497
3278,0.0,4.0,5.19636832497
3279,0.0,0.0,5.07621521032
3280,0.0,4.0,5.19636832497
3281,0.0,18.0,5.61690422626
3282,0.0,0.0,5.07621521032
3283,0.0,8.0,5.31652143962
3284,0.0,0.0,5.07621521032
3285,0.0,0.0,5.07621521032
3286,0.0,0.0,5.07621521032
3287,0.0,0.0,5.07621521032
3288,0.0,0.0,5.07621521032
3289,0.0,0.0,5.07621521032
3290,0.0,0.0,5.07621521032
3291,0.0,6.0,5.2564448823
3292,0.0,0.0,5.07621521032
3293,0.0,0.0,5.07621521032
3294,0.0,0.0,5.07621521032
3295,0.0,7.0,5.28648316096
3296,0.0,10.0,5.37659799695
3297,0.0,0.0,5.07621521032
3298,0.0,4.0,5.19636832497
3299,0.0,0.0,5.07621521032
3300,0.0,4.0,5.19636832497
3301,0.0,8.0,5.31652143962
3302,0.0,0.0,5.07621521032
3303,0.0,0.0,5.07621521032
3304,0.0,0.0,5.07621521032
3305,0.0,10.0,5.37659799695
3306,0.0,10.0,5.37659799695
3307,0.0,0.0,5.07621521032
3308,0.0,0.0,5.07621521032
3309,0.0,12.0,5.43667455428
3310,0.0,12.0,5.43667455428
3311,0.0,12.0,5.43667455428
3312,0.0,9.0,5.34655971829
3313,0.0,10.0,5.37659799695
3314,0.0,0.0,5.07621521032
3315,0.0,12.0,5.43667455428
3316,0.0,8.0,5.31652143962
3317,0.0,0.0,5.07621521032
3318,0.0,6.0,5.2564448823
3319,0.0,5.0,5.22640660363
3320,0.0,16.0,5.55682766893
3321,0.0,0.0,5.07621521032
3322,0.0,10.0,5.37659799695
3323,0.0,9.0,5.34655971829
3324,0.0,10.0,5.37659799695
3325,0.0,5.0,5.22640660363
3326,0.0,8.0,5.31652143962
3327,0.0,0.0,5.07621521032
3328,0.0,6.0,5.2564448823
3329,0.0,10.0,5.37659799695
3330,0.0,12.0,5.43667455428
3331,0.0,14.0,5.4967511116
3332,0.0,12.0,5.43667455428
3333,0.0,10.0,5.37659799695
3334,0.0,10.0,5.37659799695
3335,0.0,12.0,5.43667455428
3336,0.0,12.0,5.43667455428
3337,0.0,10.0,5.37659799695
3338,0.0,0.0,5.07621521032
3339,0.0,12.0,5.43667455428
3340,0.0,10.0,5.37659799695
3341,0.0,6.0,5.2564448823
3342,0.0,0.0,5.07621521032
3343,0.0,0.0,5.07621521032
3344,0.0,0.0,5.07621521032
3345,0.0,0.0,5.07621521032
3346,0.0,0.0,5.07621521032
3347,0.0,0.0,5.07621521032
3348,0.0,0.0,5.07621521032
3349,0.0,8.0,5.31652143962
3350,0.0,0.0,5.07621521032
3351,0.0,12.0,5.43667455428
3352,0.0,10.0,5.37659799695
3353,1.0,0.0,5.53977030662
3354,0.0,10.0,5.37659799695
3355,0.0,0.0,5.07621521032
3356,0.0,8.0,5.31652143962
3357,0.0,7.0,5.28648316096
3358,0.0,0.0,5.07621521032
3359,1.0,6.0,5.7199999786
3360,0.0,3.0,5.16633004631
3361,0.0,0.0,5.07621521032
3362,1.0,3.0,5.62988514261
3363,0.0,0.0,5.07621521032
3364,0.0,10.0,5.37659799695
3365,0.0,0.0,5.07621521032
3366,0.0,10.0,5.37659799695
3367,0.0,12.0,5.43667455428
3368,0.0,0.0,5.07621521032
3369,0.0,12.0,5.43667455428
3370,0.0,0.0,5.07621521032
3371,0.0,12.0,5.43667455428
3372,0.0,12.0,5.43667455428
3373,0.0,8.0,5.31652143962
3374,0.0,10.0,5.37659799695
3375,0.0,0.0,5.07621521032
